Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_0_2,CS_0_2,Bookie_CS_0_3,CS_0_3,Bookie_CS_1_0,CS_1_0,Bookie_CS_1_1,CS_1_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_1_3,CS_1_3,Bookie_CS_2_0,CS_2_0,Bookie_CS_2_1,CS_2_1,Bookie_CS_2_2,CS_2_2,Bookie_CS_2_3,CS_2_3,Bookie_CS_3_0,CS_3_0,Bookie_CS_3_1,CS_3_1,Bookie_CS_3_2,CS_3_2,Bookie_CS_3_3,CS_3_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
jyEfBA8k,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,11/03/2026,19:00,Round 5,Atletico-MG,Internacional,1,0,[2],[],bet365,2.63,2.2,4.0,bet365,2.01,3.4,3.7,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,1.9,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.29,1.3,1.7,bet365,11.0,bet365,12.0,bet365,19.0,bet365,41.0,bet365,8.0,bet365,6.5,bet365,13.0,bet365,29.0,bet365,10.0,bet365,9.0,bet365,13.0,bet365,34.0,bet365,19.0,bet365,17.0,bet365,26.0,bet365,41.0,Estrelabet,7.5,1.09,bet365,7.0,1.1,bet365,3.8,1.25,bet365,3.0,1.38,bet365,2.05,1.75,bet365,1.3,3.45,bet365,1.11,6.6,Estrelabet,1.08,8.0,,0.0,0.0,,0.0,0.0,bet365,21.0,13.0,1.06,bet365,8.5,6.0,1.25,bet365,3.75,4.0,1.73,bet365,1.29,5.5,7.5,bet365,1.07,11.0,21.0,BetEsporte,1.01,11.0,35.0,0.68,1.82,0.36,1.8,0.52,2.28,1.8,0.36,1.8,-0.64,0.35,0.65,0.73,0.84,0.38,0.43,0.57,0.69,0.0,1.0,0.4,0.19,7.0,19.0,3.0,7.0,4.0,8.0,0.0,4.0,6.0,10.0,1.0,9.0,2.0,2.0,0.0,0.0,12.0,36.0,2.0,14.0,20.0,16.0,15.0,23.0,16.0,20.0,2.0,2.0,,,2.0,4.0,7.0,2.0,0.61,0.7,61.0,62.0,38.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,0.19,0.3,0.07,0.0,0.31,0.58,0.37,0.63,3.0,7.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,,,9.0,9.0,1.0,2.0,0.0,0.0,0.49,1.52,0.29,1.8,0.21,1.7,0.34,0.66,4.0,12.0,2.0,7.0,2.0,3.0,2.0,2.0,0.0,10.0,2.0,2.0,,,7.0,11.0,1.0,2.0,7.0,2.0
WjXNGWpS,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,10/03/2026,21:30,Round 5,Mirassol,Santos,2,2,"[21, 71]","[80, 88]",bet365,2.3,2.25,5.0,bet365,1.66,3.7,4.75,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,1.95,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.18,1.29,2.1,bet365,11.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,7.5,bet365,7.0,bet365,15.0,bet365,41.0,bet365,8.5,bet365,8.5,bet365,15.0,bet365,41.0,bet365,13.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,6.0,1.13,bet365,5.25,1.16,bet365,3.0,1.38,bet365,2.3,1.6,bet365,1.73,2.08,bet365,1.19,4.5,1xBet.br,1.05,9.7,Estrelabet,1.04,11.0,,0.0,0.0,,0.0,0.0,bet365,13.0,9.0,1.1,bet365,6.0,5.0,1.36,bet365,3.0,3.75,2.1,bet365,1.18,6.5,11.0,bet365,1.04,15.0,29.0,BetEsporte,1.01,11.0,40.0,1.48,1.76,2.27,1.34,1.54,0.83,1.34,2.27,-0.66,0.27,0.54,0.46,0.88,0.82,0.7,0.47,0.81,0.68,2.0,0.0,0.43,0.23,20.0,16.0,9.0,2.0,9.0,7.0,2.0,7.0,12.0,10.0,8.0,6.0,3.0,3.0,0.0,0.0,26.0,23.0,6.0,7.0,7.0,9.0,16.0,21.0,9.0,7.0,2.0,2.0,,,0.0,1.0,0.0,6.0,0.67,0.5,40.0,48.0,33.0,21.0,10.0,9.0,1.0,0.0,1.0,0.0,1.02,0.56,0.93,0.0,0.92,0.63,0.51,0.49,10.0,11.0,3.0,0.0,6.0,5.0,1.0,1.0,0.0,6.0,,,4.0,2.0,0.0,0.0,0.0,2.0,0.46,1.2,1.34,1.34,0.62,0.2,0.6,0.4,10.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,,,5.0,5.0,0.0,1.0,0.0,4.0
dYG29lw2,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,12/03/2026,21:30,Round 5,Gremio,Bragantino,1,1,[7],[66],bet365,2.88,2.1,4.0,bet365,2.15,3.4,3.2,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.7,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.36,1.3,1.67,bet365,9.0,bet365,9.0,bet365,15.0,bet365,34.0,bet365,7.0,bet365,6.5,bet365,12.0,bet365,29.0,bet365,10.0,bet365,9.5,bet365,15.0,bet365,41.0,bet365,21.0,bet365,19.0,bet365,29.0,bet365,51.0,Estrelabet,9.0,1.06,1xBet.br,12.5,1.03,bet365,4.25,1.21,bet365,3.45,1.3,bet365,2.2,1.65,bet365,1.35,3.1,bet365,1.12,6.25,bet365,1.1,7.0,SeguroBet,1.03,13.4,KTO.br,1.01,18.0,bet365,26.0,15.0,1.05,bet365,10.0,6.5,1.2,bet365,4.33,4.0,1.67,bet365,1.36,4.75,7.5,bet365,1.08,10.0,19.0,BetEsporte,1.01,11.0,30.0,1.41,1.59,1.15,0.89,1.03,1.21,0.89,1.15,-0.11,0.15,0.39,0.61,0.78,0.83,0.49,0.49,0.57,0.73,0.0,0.0,0.44,0.22,13.0,20.0,6.0,8.0,5.0,10.0,2.0,2.0,9.0,11.0,4.0,9.0,3.0,3.0,0.0,0.0,20.0,22.0,4.0,6.0,13.0,13.0,13.0,16.0,13.0,13.0,2.0,4.0,,,1.0,2.0,7.0,4.0,0.55,0.61,52.0,59.0,15.0,15.0,11.0,7.0,0.0,0.0,0.0,0.0,0.43,0.76,0.43,0.3,0.27,0.67,0.44,0.56,7.0,9.0,3.0,4.0,3.0,5.0,1.0,2.0,3.0,3.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,1.0,0.98,0.83,0.72,0.59,0.76,0.54,0.35,0.65,6.0,11.0,3.0,4.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,,,9.0,7.0,0.0,1.0,3.0,3.0
2Bu7KEo3,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,12/03/2026,20:00,Round 5,Sao Paulo,Chapecoense-SC,2,0,"[47, 60]",[],bet365,1.91,2.5,7.0,bet365,1.39,4.5,7.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.67,2.15,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.91,1.91,bet365,1.1,1.18,2.75,bet365,13.0,bet365,21.0,bet365,41.0,bet365,81.0,bet365,7.5,bet365,8.5,bet365,21.0,bet365,51.0,bet365,7.0,bet365,8.5,bet365,17.0,bet365,51.0,bet365,9.5,bet365,12.0,bet365,23.0,bet365,51.0,bet365,3.8,1.25,bet365,3.1,1.35,bet365,2.15,1.68,bet365,1.65,2.2,bet365,1.43,2.75,bet365,1.1,7.0,Betboom.br,1.01,14.69,KTO.br,1.01,20.0,,0.0,0.0,,0.0,0.0,bet365,8.0,6.5,1.25,bet365,4.0,4.33,1.67,bet365,2.1,3.75,2.75,bet365,1.1,10.0,19.0,bet365,1.02,23.0,41.0,,0.0,0.0,0.0,1.47,0.57,3.1,0.42,0.98,0.65,0.42,3.1,0.42,1.1,0.63,0.37,0.83,0.73,0.49,0.4,0.76,0.65,0.0,0.0,0.18,0.15,18.0,7.0,7.0,1.0,7.0,4.0,4.0,2.0,9.0,2.0,9.0,5.0,2.0,1.0,1.0,0.0,25.0,13.0,11.0,6.0,12.0,13.0,13.0,32.0,13.0,12.0,0.0,1.0,,,3.0,0.0,1.0,5.0,0.55,0.43,42.0,41.0,29.0,48.0,10.0,3.0,0.0,1.0,0.0,0.0,0.62,0.07,1.47,0.42,0.67,0.18,0.66,0.34,10.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,5.0,6.0,1.0,0.0,1.0,3.0,0.85,0.5,1.63,0.0,0.31,0.47,0.6,0.4,8.0,4.0,4.0,0.0,2.0,3.0,2.0,1.0,5.0,3.0,,,,,8.0,6.0,2.0,0.0,0.0,2.0
dEhLdBgd,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,12/03/2026,19:30,Round 5,Vasco,Palmeiras,2,1,"[63, 74]",[40],bet365,3.5,2.1,3.1,bet365,3.1,3.25,2.4,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.5,1.3,bet365,7.0,1.1,bet365,1.75,2.0,bet365,1.53,1.33,1.36,bet365,9.5,bet365,8.0,bet365,12.0,bet365,23.0,bet365,9.5,bet365,6.0,bet365,9.5,bet365,19.0,bet365,15.0,bet365,11.0,bet365,13.0,bet365,29.0,bet365,29.0,bet365,23.0,bet365,34.0,bet365,41.0,Betboom.br,13.73,1.01,Betboom.br,13.08,1.01,bet365,6.4,1.12,bet365,5.5,1.15,bet365,2.85,1.4,bet365,1.58,2.35,bet365,1.25,3.8,bet365,1.18,4.8,1xBet.br,1.03,9.0,Estrelabet,1.05,10.0,BetEsporte,30.0,11.0,1.01,bet365,15.0,9.0,1.1,bet365,6.5,4.75,1.36,bet365,1.53,4.33,4.75,bet365,1.17,7.0,11.0,bet365,1.04,15.0,29.0,1.5,0.71,1.21,1.21,1.07,0.98,1.21,1.21,0.21,-0.79,0.5,0.5,0.84,0.85,0.43,0.4,0.75,0.76,0.0,0.0,0.15,0.05,17.0,8.0,6.0,3.0,6.0,3.0,5.0,2.0,6.0,3.0,11.0,5.0,2.0,1.0,0.0,0.0,28.0,17.0,9.0,5.0,18.0,6.0,16.0,17.0,6.0,18.0,2.0,2.0,,,0.0,1.0,2.0,4.0,0.61,0.56,56.0,56.0,23.0,45.0,10.0,6.0,0.0,1.0,0.0,0.0,0.3,0.09,0.02,0.65,0.37,0.34,0.49,0.51,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,,,2.0,13.0,0.0,1.0,0.0,1.0,1.2,0.62,1.19,0.56,0.7,0.64,0.51,0.49,12.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,,,4.0,5.0,0.0,0.0,2.0,3.0
4vvUP9Nr,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,12/03/2026,19:00,Round 5,Remo,Fluminense,0,2,[],"[16, 63]",bet365,4.33,2.2,2.5,bet365,4.0,3.5,1.86,bet365,1.36,3.0,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,1.98,1.88,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.83,1.29,1.22,bet365,10.0,bet365,7.5,bet365,9.0,bet365,17.0,bet365,12.0,bet365,6.5,bet365,8.5,bet365,15.0,bet365,21.0,bet365,13.0,bet365,15.0,bet365,26.0,bet365,41.0,bet365,34.0,bet365,41.0,bet365,51.0,,0.0,0.0,,0.0,0.0,Estrelabet,8.5,1.07,1xBet.br,8.2,1.07,bet365,3.8,1.25,bet365,1.93,1.93,bet365,1.45,2.68,bet365,1.3,3.45,bet365,1.12,6.4,bet365,1.1,7.0,BetEsporte,35.0,11.0,1.01,bet365,23.0,13.0,1.06,bet365,9.0,6.0,1.22,bet365,1.83,3.75,3.4,bet365,1.29,5.5,7.5,bet365,1.08,11.0,19.0,0.68,1.61,0.77,2.52,0.7,1.13,2.52,0.77,0.52,0.77,0.33,0.67,0.81,0.89,0.44,0.68,0.66,0.8,0.0,0.0,0.13,0.3,10.0,15.0,3.0,7.0,4.0,5.0,3.0,3.0,4.0,9.0,6.0,6.0,2.0,2.0,0.0,1.0,14.0,30.0,6.0,4.0,14.0,11.0,12.0,13.0,11.0,14.0,2.0,1.0,,,2.0,5.0,5.0,3.0,0.32,0.64,47.0,51.0,19.0,30.0,6.0,3.0,0.0,0.0,0.0,0.0,0.48,0.93,0.52,1.23,0.28,0.42,0.35,0.65,6.0,9.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,4.0,7.0,0.0,3.0,3.0,2.0,0.2,0.68,0.25,1.29,0.42,0.71,0.32,0.68,4.0,6.0,1.0,3.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,1.0,,,7.0,7.0,2.0,2.0,2.0,1.0
r57xMRM7,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,14/03/2026,20:30,Round 6,Botafogo RJ,Flamengo RJ,0,3,[],"[13, 45, 49]",bet365,4.75,2.1,2.63,bet365,4.1,3.3,1.91,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.8,1.33,1.22,bet365,8.0,bet365,6.5,bet365,8.5,bet365,17.0,bet365,10.0,bet365,6.0,bet365,9.0,bet365,17.0,bet365,21.0,bet365,15.0,bet365,17.0,bet365,34.0,bet365,41.0,bet365,41.0,bet365,41.0,bet365,51.0,,0.0,0.0,,0.0,0.0,Estrelabet,9.5,1.05,1xBet.br,8.6,1.01,bet365,4.0,1.23,bet365,1.88,1.98,bet365,1.4,2.85,bet365,1.27,3.55,Estrelabet,1.11,6.66,Estrelabet,1.09,7.5,BetEsporte,40.0,11.0,1.01,bet365,26.0,13.0,1.05,bet365,10.0,6.0,1.22,bet365,1.8,3.6,3.75,bet365,1.25,5.5,8.5,bet365,1.06,12.0,21.0,0.75,1.38,0.01,2.18,0.45,1.24,2.18,0.01,-0.82,0.01,0.42,0.58,0.86,0.9,0.5,0.77,0.65,0.78,0.0,1.0,0.11,0.22,7.0,18.0,1.0,6.0,4.0,7.0,2.0,5.0,3.0,10.0,4.0,8.0,0.0,2.0,0.0,0.0,9.0,20.0,2.0,4.0,10.0,16.0,20.0,13.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.7,0.61,32.0,58.0,12.0,18.0,12.0,10.0,0.0,0.0,0.0,0.0,0.67,0.54,0.01,0.76,0.39,0.42,0.46,0.54,4.0,7.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,12.0,2.0,0.0,1.0,1.0,1.0,0.08,0.84,0.0,1.42,0.06,0.82,0.39,0.61,3.0,11.0,0.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,,,4.0,8.0,0.0,0.0,2.0,0.0
jTuvv0rg,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,14/03/2026,18:30,Round 6,Vitoria,Atletico-MG,2,0,"[20, 68]",[],bet365,3.1,1.95,4.0,bet365,2.32,3.1,3.25,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.33,1.36,1.53,bet365,6.5,bet365,8.0,bet365,15.0,bet365,34.0,bet365,6.5,bet365,6.0,bet365,13.0,bet365,29.0,bet365,10.0,bet365,10.0,bet365,17.0,bet365,41.0,bet365,23.0,bet365,23.0,bet365,41.0,bet365,67.0,Estrelabet,11.0,1.04,1xBet.br,9.6,1.01,bet365,5.0,1.17,bet365,3.9,1.24,bet365,2.35,1.58,bet365,1.35,3.1,bet365,1.12,6.4,Estrelabet,1.09,7.5,,0.0,0.0,,0.0,0.0,bet365,34.0,17.0,1.04,bet365,13.0,7.0,1.14,bet365,5.0,3.75,1.53,bet365,1.33,4.75,8.0,bet365,1.07,11.0,21.0,BetEsporte,1.01,11.0,35.0,0.32,0.98,1.14,0.68,0.14,1.14,0.68,1.14,0.68,-0.86,0.33,0.67,0.74,0.85,0.24,0.49,0.58,0.72,0.0,1.0,0.15,0.25,9.0,12.0,4.0,3.0,4.0,7.0,1.0,2.0,7.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,10.0,25.0,4.0,10.0,13.0,18.0,19.0,28.0,18.0,13.0,2.0,3.0,,,2.0,2.0,3.0,2.0,0.76,0.73,53.0,65.0,41.0,26.0,9.0,6.0,0.0,1.0,0.0,0.0,0.16,0.39,0.64,0.68,0.07,0.38,0.37,0.63,5.0,7.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,7.0,5.0,0.0,2.0,3.0,1.0,0.16,0.59,0.5,0.0,0.07,0.76,0.29,0.71,4.0,5.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,7.0,1.0,2.0,,,11.0,8.0,2.0,0.0,0.0,1.0
29v3xm7l,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,20:30,Round 6,Bragantino,Sao Paulo,1,2,[36],"[53, 68]",bet365,3.1,2.0,3.75,bet365,2.35,3.1,3.2,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.36,1.36,1.53,bet365,7.5,bet365,8.5,bet365,15.0,bet365,34.0,bet365,7.0,bet365,6.0,bet365,12.0,bet365,29.0,bet365,11.0,bet365,10.0,bet365,15.0,bet365,41.0,bet365,23.0,bet365,21.0,bet365,34.0,bet365,51.0,Estrelabet,11.0,1.04,1xBet.br,8.9,1.02,bet365,5.0,1.17,bet365,3.9,1.24,bet365,2.35,1.58,bet365,1.35,3.1,bet365,1.13,5.9,bet365,1.1,7.0,,0.0,0.0,KTO.br,1.01,19.0,bet365,29.0,17.0,1.04,bet365,12.0,7.0,1.14,bet365,5.0,4.0,1.53,bet365,1.36,4.75,7.5,bet365,1.08,10.0,19.0,BetEsporte,1.01,11.0,35.0,0.64,0.8,1.12,1.29,0.82,0.79,1.29,1.12,-0.71,0.12,0.5,0.5,0.81,0.81,0.56,0.36,0.71,0.65,0.0,0.0,0.36,0.08,13.0,4.0,3.0,3.0,6.0,1.0,4.0,0.0,7.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,27.0,13.0,6.0,4.0,13.0,18.0,24.0,21.0,18.0,13.0,4.0,4.0,,,1.0,1.0,1.0,2.0,0.35,0.5,72.0,47.0,12.0,30.0,12.0,5.0,0.0,0.0,0.0,0.0,0.24,0.17,0.5,0.21,0.14,0.21,0.43,0.57,4.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,5.0,0.0,1.0,1.0,0.0,0.4,0.63,0.62,1.08,0.68,0.58,0.59,0.41,9.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,3.0,2.0,3.0,,,9.0,8.0,1.0,0.0,0.0,2.0
d8XBzRy1,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,15/03/2026,20:30,Round 6,Cruzeiro,Vasco,3,3,"[8, 70, 90]","[52, 54, 86]",bet365,2.6,2.1,4.5,bet365,1.91,3.4,4.2,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,8.5,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.22,1.3,1.8,bet365,8.5,bet365,10.0,bet365,21.0,bet365,41.0,bet365,6.5,bet365,6.5,bet365,15.0,bet365,34.0,bet365,8.5,bet365,9.0,bet365,17.0,bet365,41.0,bet365,17.0,bet365,17.0,bet365,29.0,bet365,51.0,Estrelabet,7.5,1.09,bet365,7.0,1.1,bet365,3.55,1.27,bet365,2.75,1.43,bet365,1.95,1.9,bet365,1.24,3.9,1xBet.br,1.06,9.1,Estrelabet,1.05,10.0,,0.0,0.0,,0.0,0.0,bet365,21.0,12.0,1.06,bet365,8.0,5.5,1.29,bet365,3.6,3.6,1.8,bet365,1.22,6.0,10.0,bet365,1.05,13.0,26.0,BetEsporte,1.01,11.0,40.0,1.29,1.21,2.29,1.55,1.36,0.96,1.55,2.29,-1.45,-0.71,0.59,0.41,0.88,0.8,0.48,0.45,0.86,0.66,0.0,0.0,0.28,0.31,20.0,15.0,6.0,7.0,10.0,5.0,4.0,3.0,9.0,10.0,11.0,5.0,4.0,3.0,0.0,1.0,24.0,19.0,5.0,4.0,11.0,9.0,10.0,21.0,9.0,11.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.6,0.33,39.0,39.0,25.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,0.46,0.34,0.74,0.0,0.51,0.1,0.56,0.44,7.0,6.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.83,0.87,1.55,1.55,0.85,0.86,0.64,0.36,13.0,9.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,2.0,3.0
